物件ID,出展元,取得日,種別細目,種別コード,都道府県コード,市町村コード,町名コード,都道府県名,市町村名,町名,住所詳細,原本住所,物件名,部屋名,価格,旧価格,面積,地目,土地権利,用途地域,建ぺい率,容積率,建物面積,建築年月,"建物構造",間取り数,間取りタイプ,間取り詳細,備考,取引態様,transaction_type_code,駐車場,駐車料金,階数,総階数,現況,引渡し,引渡日,コメント,取扱業者,担当,広告,交通,道路,管理形態,総建物面積,バルコニー面積,管理費,積立金,登録日,確認日,価格変更日,URL,ペット可,建築条件,pic01,更新フラグ,新着フラグ
5682629126,ハトマークサイト,"2026-01-12 02:03:21",1202,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,中古一戸建,,580,,215.16,,,,60％,200％,89.62,1979-07-01,,3,LDK,,,,,,,,,,,,物件種目：中古一戸建,広島ガス住設(株)　福山ハウジング,,,"緑陽団地口停 徒歩6分",,,,,0,0,2025-09-05,2026-01-12,,https://www.hatomarksite.com/search/zentaku/bukken/5103778753,,,https://storage3.zentaku.or.jp/prod/034/235088/regsys/5103778753/image/5103778753_75756f3a93.jpg,,0
5683100953,ライフルホームズ,"2026-01-12 07:28:58",1202,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,中古戸建,,580,,215.16,宅地,所有権,第一種中高層住居専用,60,200,89.62,1979-07-01,"鉄骨造 ",3,LDK,,,専任媒介(自社物),,空有1台,,,2,空家,相談,,"高台につき、眺望あり。
","広島ガス住設株式会社 福山ハウジング",,,"バス 緑陽団地口下車 徒歩6分",一方,,,,,,2025-09-05,2025-12-29,,https://www.homes.co.jp/kodate/b-32140310000009/,0,0,https://image.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F3214031%2Fsale%2F9%2F2%2F2%2F21pf.jpg&width=208&height=138,,0
5924566045,ハトマークサイト,"2026-01-12 01:49:14",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,売地,,1140,620,222.00,畑,,第一種中高層住居専用地域,60％,200％,,,,,,,,,,,,,,,,,"物件種目：売地 / 最適用途：住宅用地",(株)マスカットハウス,,,"緑陽団地口停 徒歩10分",,,,,0,0,2025-12-17,2026-01-12,2025-12-18,https://www.hatomarksite.com/search/zentaku/bukken/5104048572,,,,0,0
5929277990,ライフルホームズ,"2026-01-12 07:28:52",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,土地,,1140,620,222.00,畑,所有権,第一種中高層住居専用,60,200,,,,,,,,専任媒介(自社物),,その他,,,,更地,即時,,"R313から団地に入ってすぐ
",株式会社マスカットハウス,,,"バス 緑陽団地口下車 徒歩10分",二方(除角地),,,,,,2025-12-19,2025-12-31,2025-12-17,https://www.homes.co.jp/tochi/b-32132760000024/,0,0,,0,0
5231703621,不動産ジャパン,"2026-01-12 03:59:14",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,売地,,498,720,237.00,畑,所有権,第一種中高層住居専用地域,60%,200%,,,,,,,,一般媒介,5,,,,,更地,,,"現況渡

上下水道：前面配管あり　引込なし
",中国バス不動産（株）,,,JR福塩線「横尾」駅から徒歩26分,"一方道路
 北東 幅6.1m 公道 接面12.8m",,,,0,0,2025-02-15,2026-01-12,2025-07-26,https://www.fudousan.or.jp/property/detail?p_no=000012070346,,,https://storage3.zentaku.or.jp/prod/034/54343/regsys/5103284046/image/5103284046_0d0bd133e7.jpg,0,0
5685653850,不動産ジャパン,"2026-01-12 04:07:45",1202,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,中古一戸建,,580,,215.16,,所有権,第一種中高層住居専用地域,60%,200%,89.62,1979-07-01,鉄骨造,3,LDK,,,専任媒介,4,有,,,,空家,,,"
日当り良好　閑静住宅街

","広島ガス住設（株） 福山ハウジング","迫田 (tel:084-959-5858)",,"緑陽団地口バス停 徒歩6分","一方道路
 北東 幅5.1m 公道 接面10.5m",,,,0,0,2025-09-06,2026-01-12,,https://www.fudousan.or.jp/property/detail?p_no=000012689771,,,https://storage3.zentaku.or.jp/prod/034/235088/regsys/5103778753/image/5103778753_75756f3a93.jpg,,0
5928479868,不動産ジャパン,"2026-01-12 03:58:04",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,売地,,1140,620,222.00,畑,所有権,第一種中高層住居専用地域,60%,200%,,,,,,,,専任媒介,4,,,,,更地,,,"現況渡


",（株）マスカットハウス,"（株）マスカットハウ (tel:090-3335-9438)",,"緑陽団地口バス停 徒歩10分","二方道路（除角地）
 北 幅6m 公道 接面15m
 西 幅12m 公道 接面11m",,,,0,0,2025-12-18,2026-01-12,2025-12-19,https://www.fudousan.or.jp/property/detail?p_no=000012995332,,,,0,0
5224977845,不動産ジャパン,"2026-01-12 04:07:09",1202,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,中古一戸建,,1190,1320,204.89,,所有権,第二種中高層住居専用地域,60%,200%,124.54,1985-04-01,木造,4,LDK,,,一般媒介,5,有　駐車場代無料,,,,所有者居住中,,,"
駐車場代無料

",（有）タナベ不動産,,,"緑陽団地口バス停 徒歩5分","一方道路
 北東 幅6.1m 公道 接面10.5m",,,,0,0,2025-02-12,2026-01-12,2025-10-05,https://www.fudousan.or.jp/property/detail?p_no=000012062198,,,https://storage3.zentaku.or.jp/prod/034/54417/regsys/5103280600/image/5103280600_e596dbb503.jpg,0,0
4699065531,不動産ジャパン,"2026-01-12 03:59:49",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,売地,,180,280,263.05,宅地,所有権,第一種中高層住居専用地域,60%,200%,,,,,,,,一般媒介,5,,,,,更地,,,"


",タカセ不動産株式会社福山店,,,"山陽本線「福山」からバスにて11分 「緑陽団地入口」下車 徒歩10分","一方道路
 東 幅10.8m 公道",,,,0,0,2024-06-17,2026-01-12,2025-12-15,https://www.fudousan.or.jp/property/detail?p_no=000011303926,,,,0,0
5222660580,ライフルホームズ,"2026-01-12 07:28:38",1202,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,中古戸建,,1190,1320,204.89,宅地,所有権,第二種中高層住居専用,60,200,124.54,1985-04-01,木造,4,LDK,,,一般媒介(自社物),,空有2台,,,2,居住中,相談,,"丁寧に使われているお家です。平成29年に水回りリフォーム済み
",有限会社タナベ不動産,,,"バス 緑陽団地口下車 徒歩5分",一方,,,,,,2025-02-11,2025-12-29,2025-10-04,https://www.homes.co.jp/kodate/b-32122150000135/,0,0,https://image2.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F3212215%2Fsale%2F135%2F2%2F2%2Fpyrp.jpg&width=208&height=138,0,0
5228627704,ハトマークサイト,"2026-01-12 01:54:47",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,売地,,498,720,237.00,畑,,第一種中高層住居専用地域,60％,200％,,,,,,,,,,,,,,,,,"物件種目：売地 / 最適用途：住宅用地",中国バス不動産(株),,,JR福塩線「横尾」駅から徒歩26分,,,,,0,0,2025-02-14,2026-01-12,2025-07-25,https://www.hatomarksite.com/search/zentaku/bukken/5103284046,,,https://storage3.zentaku.or.jp/prod/034/54343/regsys/5103284046/image/5103284046_0d0bd133e7.jpg,0,0
5221904893,ハトマークサイト,"2026-01-12 02:00:40",1202,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,広島県福山市緑陽町２丁目,中古一戸建,,1190,1320,204.89,,,,60％,200％,124.54,1985-04-01,,4,LDK,,,,,,,,,,,,物件種目：中古一戸建,(有)タナベ不動産,,,"緑陽団地口停 徒歩5分",,,,,0,0,2025-02-11,2026-01-12,2025-10-04,https://www.hatomarksite.com/search/zentaku/bukken/5103280600,,,https://storage3.zentaku.or.jp/prod/034/54417/regsys/5103280600/image/5103280600_e596dbb503.jpg,0,0
5397827079,アットホーム,"2026-01-12 02:00:18",1202,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,福山市緑陽町２丁目,戸建,,1200,,215.23,,,,,,92.68,1977-04-01,,3,LDK,,,,,,,,,,,,【見晴らし良好☆】緑陽町に３ＬＤＫカーポート付き戸建が登場ですｄ（￣　￣）福山駅方面・福山市北部どちらに向かうにもアクセス◎いつでもご案内出来ます！,町家．ｃｏｍ,,,"福塩線 「横尾」駅 徒歩25分[バス利用可] バス 緑陽団地口（井笠）（中国） 停歩4分",,,,,,,2025-05-01,2026-01-12,,https://www.athome.co.jp/kodate/6986017660/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5223177735,アットホーム,"2026-01-12 01:49:22",1299,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,福山市緑陽町２丁目,戸建,,1190,1320,204.89,,,,,,124.54,1985-04-01,,4,LDK,,,,,,,,,,,,,(有)タナベ不動産,,,"【バス】緑陽団地口 停歩5分",,,,,,,2025-02-11,2026-01-12,2025-10-04,https://www.athome.co.jp/kodate/6985134495/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,0,0
5925088080,アットホーム,"2026-01-12 01:14:09",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,福山市緑陽町２丁目,土地,,1140,,222.00,,,,60%,200%,,,,,,,,,,,,,,,,,"【最適用途】住宅用地
","(株)マスカットハウス（ＪＲ山陽本線/福山 徒歩15分）",,,"【バス】緑陽団地口 停歩300ｍ",,,,,,,2025-12-17,2026-01-12,,https://www.athome.co.jp/tochi/6988796617/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5229928536,アットホーム,"2026-01-12 01:26:43",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,福山市緑陽町２丁目,土地,,498,720,237.00,,,,60%,200%,,,,,,,,,,,,,,,,,"【最適用途】住宅用地
住宅用地なので住まいに適した周辺環境の整っており、快適な生活が期待できるのではないでしょうか。高台に立地しています。土地面積は237㎡(公簿)です。","中国バス不動産(株)　ＬＩＦＵＫＵ福山売買センター（福塩線/万能倉 徒歩10分）",,,"福塩線 「横尾」駅 徒歩26分",,,,,,,2025-02-14,2026-01-12,2025-07-25,https://www.athome.co.jp/tochi/1122720105/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,0,0
29302411,アットホーム,"2026-01-12 01:29:29",1101,11,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,福山市緑陽町２丁目,土地,,1402,1379,356.54,,,,60%,200%,,,,,,,,,,,,,,,,,"【最適用途】住宅用地
お気軽にお問い合わせ下さい。",中山土地建物(株),,,"【バス】緑陽町入口 停歩12分",,,,,,,2016-07-24,2026-01-12,2024-09-01,https://www.athome.co.jp/tochi/6954700817/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,0,0
5682638845,アットホーム,"2026-01-12 01:52:32",1202,12,34,34207,342070072002,広島県,福山市,緑陽町二丁目,,福山市緑陽町２丁目,戸建,,580,,215.16,,,,,,89.62,1979-07-01,,3,LDK,,,,,,,,,,,,,広島ガス住設(株)　福山支店　福山ハウジング,,,"福塩線 「横尾」駅 徒歩27分[バス利用可] バス 緑陽団地口 停歩6分",,,,,,,2025-09-05,2026-01-12,,https://www.athome.co.jp/kodate/6987541786/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5732619064,SUUMO,"2026-01-12 01:53:02",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１,土地,,1080,,259.30,,,,,,,,,,,,,,,,,,,,,,"緑陽町１ 1080万円",(有)山陽不動産,,TEL:084-921-2778,中国バス「緑陽団地口」徒歩5分,,,,,,,2025-09-27,2026-01-12,,https://suumo.jp/tochi/hiroshima/sc_fukuyama/nc_78446412/,,0,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F412%2F78446412%2F78446412_0001.jpg&w=192&h=144,,0
5807067877,SUUMO,"2026-01-12 01:52:07",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１-155,土地,,380,,235.00,,,,,,,,,,,,,,,,,,,,,,日当たり・風通し良好。静かで落ち着いた住環境のおすすめ売土地です！,"LIFUKU 福山売買センター中国バス不動産(株)",,TEL:084-999-3603,ＪＲ福塩線「横尾」徒歩22分,,,,,,,2025-10-30,2026-01-12,,https://suumo.jp/tochi/hiroshima/sc_fukuyama/nc_78689723/,,0,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F723%2F78689723%2F78689723_0001.jpg&w=192&h=144,,0
5950406313,SUUMO,"2026-01-12 02:02:22",1202,12,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１-4-20,戸建,,1080,,259.30,,,,,,90.67,1983-07-01,,5,LDK,,,,,,,,,,,,"緑陽町１（横尾駅） 1080万円",(有)山陽不動産,,TEL:084-921-2778,ＪＲ福塩線「横尾」徒歩27分,,,,,,,2025-12-27,2026-01-12,,https://suumo.jp/chukoikkodate/hiroshima/sc_fukuyama/nc_79101461/,,,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F461%2F79101461%2F79101461_0002.jpg&w=192&h=144,,0
5954644494,ライフルホームズ,"2026-01-12 07:28:31",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１丁目,土地,,500,,329.00,雑種地,所有権,第一種中高層住居専用,60,200,,,,,,,,一般媒介(自社物),,無,,,,更地,相談,,"福山・尾道の不動産売却・購入のご相談はハウスドゥ福山東インター南店へ！資金計画のご相談・現地案内・オンラインでのご相談など様々なご要望に対応します！
どうやって物件を選んだらいいの？住宅ローンってどこがいいの？無理なく返済できる金額ってどれくらい？お家の購入は人生で一番高額な買い物と言われています。買う際の不安や悩みを解決し、納得のいく家選びができるよう、「お客様目線」と「感謝の気持ち」を忘れずにお手伝いさせていただきます。
資金計画から購入までお手伝いします！",ハウスドゥ　福山東インター南　株式会社HOME’S,,,"JR福塩線 横尾駅 徒歩22分",,管理組合無し,,,,,2025-12-29,2026-01-09,,https://www.homes.co.jp/tochi/b-1551130000140/,0,0,,,0
5351257911,不動産ジャパン,"2026-01-12 03:58:04",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１丁目,売地,,500,,239.09,宅地,所有権,第一種中高層住居専用地域,60%,200%,,,,,,,,一般媒介,5,,,,,更地,,,"現況渡

敷地と道路の高低差が約2.3ｍあります。　【法令上の制限：景観条例、宅地造成等工事規制区域】
",ひろしま信愛不動産（株）,"三宅 (tel:080-1921-8412)",,"福塩線 「福山」駅 徒歩47分","一方道路
 南西 幅6.1m 公道 接面11.5m",,,,0,0,2025-04-10,2026-01-12,,https://www.fudousan.or.jp/property/detail?p_no=000012257408,,,https://storage3.zentaku.or.jp/prod/034/55206/regsys/5103357180/image/5103357180_f3b0c2de24.jpg,,0
5953805373,不動産ジャパン,"2026-01-12 04:06:32",1202,12,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１丁目,中古一戸建,,1080,,259.30,,所有権,第一種中高層住居専用地域,60%,200%,90.67,1983-07-01,木造,5,LDK,,,一般媒介,5,,,,,空家,,,"


",（有）山陽不動産,"工藤 (tel:084-921-2778)",,『緑陽団地口』バス停より徒歩約5分,"一方道路
 南 幅5.2m 公道",,,,0,0,2025-12-28,2026-01-12,,https://www.fudousan.or.jp/property/detail?p_no=000013027862,,,https://storage3.zentaku.or.jp/prod/034/54455/regsys/5104074373/image/5104074373_67276a0760.jpg,,0
4527564094,ハトマークサイト,"2026-01-12 01:50:39",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１丁目,売地,,500,597,329.00,雑種地,,第一種中高層住居専用地域,60％,200％,,,,,,,,,,,,,,,,,"物件種目：売地 / 最適用途：住宅用地",(株)ＡＥＭ不動産,,,中国バス「緑陽団地口」バス停　徒歩2分,,,,,0,0,2024-03-29,2026-01-12,2024-09-18,https://www.hatomarksite.com/search/zentaku/bukken/5102699764,,,https://storage3.zentaku.or.jp/prod/034/72689/regsys/5102699764/image/5102699764_dd10fd4941.jpg,0,0
5953802302,不動産ジャパン,"2026-01-12 03:57:11",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１丁目,売地,,1080,,259.30,宅地,所有権,第一種中高層住居専用地域,60%,200%,,,,,,,,専任媒介,4,,,,,古家有,,,"更地渡


",（有）山陽不動産,"工藤 (tel:084-921-2778)",,『緑陽団地口』バス停より徒歩約5分,"一方道路
 南 幅5.2m 公道 接面11m",,,,0,0,2025-12-28,2026-01-12,,https://www.fudousan.or.jp/property/detail?p_no=000013027628,,,https://storage3.zentaku.or.jp/prod/034/54455/regsys/5104074372/image/5104074372_2a4da869e6.jpg,,0
5714816844,ライフルホームズ,"2026-01-12 07:28:17",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１丁目,土地,,350,,214.00,畑,所有権,第一種中高層住居専用,60,200,,,,,,,,専任媒介(自社物),,その他,,,,更地,即時,,"閑静な住宅地にあるので、住環境は整っています。戸建をお考えの方におすすめです建築条件はございませんのでお好きな会社様で建てることができます
",タカセ不動産株式会社　福山店,,,"JR山陽本線 福山駅 バス16分 緑陽団地口バス下車 徒歩8分",一方,,,,,,2025-09-19,2026-01-09,,https://www.homes.co.jp/tochi/b-1404320000737/,0,0,https://image.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F140432%2Fsale%2F737%2F2%2F1%2Fx4h5.jpg&width=208&height=138,,0
5491589461,不動産ジャパン,"2026-01-12 03:59:14",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１丁目,売地,,500,,329.00,雑種地,所有権,第一種中高層住居専用地域,60%,200%,,,,,,,,一般媒介,5,,,,,更地,,,"現況渡


",（株）ＨＯＭＥ’Ｓ,,,"福塩線 「横尾」駅 徒歩22分","一方道路
 北西 幅8m 公道",,,,0,0,2025-06-12,2026-01-12,,https://www.fudousan.or.jp/property/detail?p_no=000012444863,,,https://storage3.zentaku.or.jp/prod/034/70627/regsys/5103482148/image/5103482148_dd3ec20259.jpg,,0
4462127995,不動産ジャパン,"2026-01-12 03:59:49",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１丁目,売地,,350,450,214.00,畑,所有権,第一種中高層住居専用地域,60%,200%,,,,,,,,専属専任媒介,3,,,,,更地,,,"建築条件なし


",タカセ不動産株式会社福山店,,,"山陽本線「福山」からバスにて16分 「緑陽団地口」下車 徒歩8分","一方道路
 北東 幅5.1m 公道",,,,0,0,2024-02-27,2026-01-12,2025-03-25,https://www.fudousan.or.jp/property/detail?p_no=000010898388,,0,,0,0
5807523966,不動産ジャパン,"2026-01-12 03:59:32",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１丁目,売地,,380,,235.00,畑,所有権,第一種中高層住居専用地域,60%,200%,,,,,,,,専任媒介,4,,,,,更地,,,"現況渡

傾斜地、宅地内には階段のみの進入路のため、造成が必要　【法令上の制限：建築基準法第22条指定区域、景観法、宅地造成等工事規制区域】
",中国バス不動産（株）,,,JR福塩線「横尾駅」徒歩約22分,"一方道路
 北 幅8.6m 公道 接面15.2m",,,,0,0,2025-10-30,2026-01-12,,https://www.fudousan.or.jp/property/detail?p_no=000012854105,,,https://storage3.zentaku.or.jp/prod/034/54343/regsys/5103921805/image/5103921805_61f2ae6a08.jpg,,0
5950577339,ハトマークサイト,"2026-01-12 01:57:24",1202,12,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１丁目,中古一戸建,,1080,,259.30,,,,60％,200％,90.67,1983-07-01,,5,LDK,,,,,,,,,,,,物件種目：中古一戸建,(有)山陽不動産,,,『緑陽団地口』バス停より徒歩約5分,,,,,0,0,2025-12-27,2026-01-12,,https://www.hatomarksite.com/search/zentaku/bukken/5104074373,,,https://storage3.zentaku.or.jp/prod/034/54455/regsys/5104074373/image/5104074373_67276a0760.jpg,,0
5950561737,ハトマークサイト,"2026-01-12 01:44:58",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１丁目,売地,,1080,,259.30,宅地,,第一種中高層住居専用地域,60％,200％,,,,,,,,,,,,,,,,,"物件種目：売地 / 最適用途：住宅用地",(有)山陽不動産,,,『緑陽団地口』バス停より徒歩約5分,,,,,0,0,2025-12-27,2026-01-12,,https://www.hatomarksite.com/search/zentaku/bukken/5104074372,,,https://storage3.zentaku.or.jp/prod/034/54455/regsys/5104074372/image/5104074372_2a4da869e6.jpg,,0
4530355408,不動産ジャパン,"2026-01-12 03:58:21",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１丁目,売地,,500,597,329.00,雑種地,所有権,第一種中高層住居専用地域,60%,200%,,,,,,,,一般媒介,5,,,,,更地,,,"現況渡

傾斜地、上水道（メーター13ｍｍ）・下水道、建築条件なし
",（株）ＡＥＭ不動産,"田邉 (tel:084-983-2665)",,中国バス「緑陽団地口」バス停　徒歩2分,"二方道路（除角地）
 北 幅11.5m 公道 接面17m
 西 幅4m 公道 接面14",,,,0,0,2024-03-30,2026-01-12,2024-09-19,https://www.fudousan.or.jp/property/detail?p_no=000011019880,,,https://storage3.zentaku.or.jp/prod/034/72689/regsys/5102699764/image/5102699764_dd10fd4941.jpg,0,0
5804455637,ハトマークサイト,"2026-01-12 01:43:30",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１丁目,売地,,380,,235.00,畑,,第一種中高層住居専用地域,60％,200％,,,,,,,,,,,,,,,,,"物件種目：売地 / 最適用途：住宅用地",中国バス不動産(株),,,JR福塩線「横尾駅」徒歩約22分,,,,,0,0,2025-10-29,2026-01-12,,https://www.hatomarksite.com/search/zentaku/bukken/5103921805,,,https://storage3.zentaku.or.jp/prod/034/54343/regsys/5103921805/image/5103921805_438fcce41d.jpg,,0
5488596952,ハトマークサイト,"2026-01-12 01:54:23",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１丁目,売地,,500,,329.00,雑種地,,第一種中高層住居専用地域,60％,200％,,,,,,,,,,,,,,,,,物件種目：売地,"(株)ＨＯＭＥ’Ｓ （住まいの窓口　福山東インター南店）",,,"福塩線横尾駅 徒歩22分",,,,,0,0,2025-06-11,2026-01-12,,https://www.hatomarksite.com/search/zentaku/bukken/5103482148,,,https://storage3.zentaku.or.jp/prod/034/70627/regsys/5103482148/image/5103482148_dd3ec20259.jpg,,0
5348157673,ハトマークサイト,"2026-01-12 01:49:37",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,広島県福山市緑陽町１丁目,売地,,500,,239.09,宅地,,第一種中高層住居専用地域,60％,200％,,,,,,,,,,,,,,,,,"物件種目：売地 / 最適用途：住宅用地",ひろしま信愛不動産(株),,,"福塩線福山駅 徒歩47分",,,,,0,0,2025-04-09,2026-01-12,,https://www.hatomarksite.com/search/zentaku/bukken/5103357180,,,https://storage3.zentaku.or.jp/prod/034/55206/regsys/5103357180/image/5103357180_f3b0c2de24.jpg,,0
5950690051,アットホーム,"2026-01-12 01:34:43",1299,12,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,福山市緑陽町１丁目,戸建,,1080,,259.30,,,,,,90.67,1983-07-01,,5,LDK,,,,,,,,,,,,災害リスクの低い高台での新生活へ！中心部アクセス良好な「緑陽町」の一戸建てです！,"(有)山陽不動産（ＪＲ山陽本線/福山 徒歩16分）",,,"【バス】緑陽団地口 停歩5分",,,,,,,2025-12-27,2026-01-12,,https://www.athome.co.jp/kodate/6988908948/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5732340333,アットホーム,"2026-01-12 01:20:29",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,福山市緑陽町１丁目,土地,,1080,,259.30,,,,60%,200%,,,,,,,,,,,,,,,,,"【最適用途】住宅用地
裏の公園は桜並木が立ち並び、春になると素敵な景観を上から望むことができます。","(有)山陽不動産（ＪＲ山陽本線/福山 徒歩16分）",,,"【バス】緑陽団地口 停歩5分",,,,,,,2025-09-27,2026-01-12,,https://www.athome.co.jp/tochi/6987755149/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5804493269,アットホーム,"2026-01-12 01:18:11",1101,11,34,34207,342070072001,広島県,福山市,緑陽町一丁目,,福山市緑陽町１丁目,土地,,380,,235.00,,,,60%,200%,,,,,,,,,,,,,,,,,"【最適用途】住宅用地
日当たり・通風が良く、約71坪の土地は穏やかで落ち着いた住宅街にあります。 宅地内には階段のみの進入路があり、建築の際には造成工事が必要です。","中国バス不動産(株)　ＬＩＦＵＫＵ福山売買センター（福塩線/万能倉 徒歩10分）",,,"福塩線 「横尾」駅 徒歩22分",,,,,,,2025-10-29,2026-01-12,,https://www.athome.co.jp/tochi/1149400214/?DOWN=1&BKLISTID=001LPC&SEARCHDIV=1&sref=list_simple,,0,,,0
5698210401,Yahoo!不動産,"2026-01-12 01:16:17",1202,12,34,34207,342070001001,広島県,福山市,千田町一丁目,,広島県福山市千田町1丁目,中古戸建,,880,,911.25,,,,,,174.24,1967-03-01,,6,SLDK,,,,,,,,2,,,,,三栄不動産株式会社,,,薮路バス停より徒歩約2分,,,,,,,2025-09-12,2026-01-12,,https://realestate.yahoo.co.jp/used/house/detail_corp/b0023988820/,,,https://realestate-pctr.c.yimg.jp/ds/realestate-buy-image/bld_image/00/2398/8820/0001/418ab2ec6ab72b34212955ba67303d98_00_01.jpg?q=65&nf_src=sy&nf_path=/images/realestate/img/common/noimage/288x288.png&w=175&h=132,,0
5378723476,Yahoo!不動産,"2026-01-12 01:17:01",1202,12,34,34207,342070001001,広島県,福山市,千田町一丁目,,広島県福山市千田町1丁目,中古戸建,,580,,554.61,,,,,,135.03,1974-04-01,,5,LDK,,,,,,,,2,,,,,三栄不動産株式会社,,,薮路バス停より徒歩1分,,,,,,,2025-04-23,2026-01-12,,https://realestate.yahoo.co.jp/used/house/detail_corp/b0023337366/,,,https://realestate-pctr.c.yimg.jp/ds/realestate-buy-image/bld_image/00/2333/7366/0004/7b6646aa3f7baee226e3dc00a3d588aa_00_01.jpg?q=65&nf_src=sy&nf_path=/images/realestate/img/common/noimage/288x288.png&w=175&h=132,,0
5590109276,SUUMO,"2026-01-12 01:52:46",1101,11,34,34207,342070001001,広島県,福山市,千田町一丁目,,広島県福山市千田町１,土地,,720,,367.91,,,,,,,,,,,,,,,,,,,,,,"千田町１ 720万円",タカセ不動産(株)福山店,,TEL:084-921-8541,ＪＲ山陽本線「福山」バス10分停歩5分,,,,,,,2025-07-26,2026-01-12,,https://suumo.jp/tochi/hiroshima/sc_fukuyama/nc_78045453/,,0,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F453%2F78045453%2F78045453_0001.jpg&w=192&h=144,,0
